"Cook a ~|cooked sweetcorn|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a cooked sweetcorn"
"Cook a ~|curry|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a curry"
"Cook a ~|dark crab|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a dark crab"
"Cook a ~|fat snail|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a fat snail"
"Cook a ~|giral bat|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a giral bat"
"Cook a ~|guanic bat|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a guanic bat"
"Cook a ~|herring|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a herring"
"Cook a ~|kryket bat|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a kryket bat"
"Cook a ~|kyren fish|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a kyren fish"
"Cook a ~|lava eel|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a lava eel"
"Cook a ~|lean snail|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a lean snail"
"Cook a ~|leckish fish|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a leckish fish"
"Cook a ~|lobster|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a lobster"
"Cook a ~|mackerel|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a mackerel"
"Cook a ~|manta ray|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a manta ray"
"Cook a ~|monkfish|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a monkfish"
"Cook a ~|murng bat|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a murng bat"
"Cook a ~|mycil fish|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a mycil fish"
"Cook a ~|phluxia bat|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a phluxia bat"
"Cook a ~|pike|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a pike"
"Cook a ~|poison karambwan|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a poison karambwan"
"Cook a ~|prael bat|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a prael bat"
"Cook a ~|psykk bat|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a psykk bat"
"Cook a ~|pysk fish|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a pysk fish"
"Cook a ~|rainbow fish|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a rainbow fish"
"Cook a ~|roast beast meat|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a roast beast meat"
"Cook a ~|roast bird meat|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a roast bird meat"
"Cook a ~|roast rabbit|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a roast rabbit"
"Cook a ~|roqed fish|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a roqed fish"
"Cook a ~|salmon|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a salmon"
"Cook a ~|sardine|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a sardine"
"Cook a ~|scrambled egg|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a scrambled egg"
"Cook a ~|sea turtle|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a sea turtle"
"Cook a ~|shark|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a shark"
"Cook a ~|spicy sauce|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a spicy sauce"
"Cook a ~|spider on stick|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a spider on stick"
"Cook a ~|spider on shaft|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a spider on shaft"
"Cook a ~|stew|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a stew"
"Cook a ~|suphi fish|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a suphi fish"
"Cook a ~|swordfish|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a swordfish"
"Cook a ~|thin snail|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a thin snail"
"Cook a ~|trout|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a trout"
"Cook a ~|tuna|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a tuna"
"Cook an ~|anglerfish|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a anglerfish"
"Cook an ~|oomlie wrap|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a oomlie wrap"
"Cook an ~|ugthanki kebab|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a ugthanki kebab"
"Cook ~|anchovies|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a anchovies"
"Cook ~|fried mushrooms|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a fried mushrooms"
"Cook ~|fried onions|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a fried onions"
"Cook ~|shrimps|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a shrimps"
"Cook ~|raw swamp paste|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a raw swamp paste"
"Cook ~|raw ugthanki meat|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a raw ugthanki meat"
"Cook ~|sinew|~","Cooking","","","","","ChatMessageTask","Cooking","You successfully cook a sinew"
"Create an ~|infernal harpoon|~","Cooking","","","","","ManualTask"
"Dissect a ~|sacred eel|~","Cooking","","","","","ManualTask"
"Make a ~|part mud pie (compost)|~","Cooking","","","","","ManualTask"
"Make a ~|part mud pie (water)|~","Cooking","","","","","ManualTask"
"Make a ~|raw mud pie|~","Cooking","","","","","ManualTask"
"Make a ~|part garden pie (tomato)|~","Cooking","","","","","ManualTask"
"Make a ~|part garden pie (onion)|~","Cooking","","","","","ManualTask"
"Make a ~|raw garden pie|~","Cooking","","","","","ManualTask"
"Make a ~|part fish pie (trout)|~","Cooking","","","","","ManualTask"
"Make a ~|part fish pie (cod)|~","Cooking","","","","","ManualTask"
"Make a ~|raw fish pie|~","Cooking","","","","","ManualTask"
"Make a ~|part admiral pie (salmon)|~","Cooking","","","","","ManualTask"
"Make a ~|part admiral pie (tuna)|~","Cooking","","","","","ManualTask"
"Make a ~|raw admiral pie|~","Cooking","","","","","ManualTask"
"Make a ~|part wild pie (raw bear meat)|~","Cooking","","","","","ManualTask"
"Make a ~|part wild pie (raw chompy)|~","Cooking","","","","","ManualTask"
"Make a ~|raw wild pie|~","Cooking","","","","","ManualTask"
"Make a ~|part summer pie (strawberry)|~","Cooking","","","","","ManualTask"
"Make a ~|part summer pie (watermelon)|~","Cooking","","","","","ManualTask"
"Make a ~|raw summer pie|~","Cooking","","","","","ManualTask"
"Make a ~|chilli con carne|~","Cooking","","","","","ManualTask"
"Make an ~|egg and tomato|~","Cooking","","","","","ManualTask"
"Make a ~|mushroom & onion|~","Cooking","","","","","ManualTask"
"Make a ~|tuna and corn|~","Cooking","","","","","ManualTask"
"Mix a ~|Blurberry special|~","Cooking","","","","","ManualTask"
"Mix a ~|choc saturday|~","Cooking","","","","","ManualTask"
"Mix a ~|drunk dragon|~","Cooking","","","","","ManualTask"
"Mix a ~|fruit blast|~","Cooking","","","","","ManualTask"
"Mix a ~|pineapple punch|~","Cooking","","","","","ManualTask"
"Mix a ~|short green guy|~","Cooking","","","","","ManualTask"
"Mix a ~|wizard blizzard|~","Cooking","","","","","ManualTask"
"Prepare a ~|catfish|~","Cooking","","","","","ManualTask"
"Prepare a ~|cavefish|~","Cooking","","","","","ManualTask"
"Prepare a ~|guppy|~","Cooking","","","","","ManualTask"
"Prepare a ~|tetra|~","Cooking","","","","","ManualTask"
"Make a ~|servery meat pie|~","Cooking","","","","","ManualTask"
"Make a ~|servery stew|~","Cooking","","","","","ManualTask"
"Make a ~|servery pineapple pizza|~","Cooking","","","","","ManualTask"
"Access the ~|Crafting Guild|~","Crafting","","","","","ManualTask"
"Participate in ~|Trouble Brewing|~ for Crafting xp","Crafting","","","","","ManualTask"
"Craft a ~|noxious halberd|~","Crafting","","","","","ManualTask"
"Make an ~|amulet of rancour|~","Crafting","","","","","ManualTask"
"Make the ~|purging staff|~","Crafting","","","","","ManualTask"
"Replace a ~|light orb|~ in Dorgesh-Kaan","Crafting","","","","","ManualTask"
"Craft a ~|limestone brick|~","Crafting","","","","","ManualTask"
"Chip any blessed bones into ~|blessed bone shards|~","Crafting","","","","","ManualTask"
"Chip a ~|blessed bone statuette|~ into blessed bone shards","Crafting","","","","","ManualTask"
"Repair one of the broken objects at the ~|Blast Furnace|~","Crafting","","","","","ManualTask"
"Craft a ~|small meat pouch|~","Crafting","","","","","ManualTask"
"Craft a ~|large meat pouch|~","Crafting","","","","","ManualTask"
"Craft a ~|small fur pouch|~","Crafting","","","","","ManualTask"
"Craft a ~|medium fur pouch|~","Crafting","","","","","ManualTask"
"Craft a ~|large fur pouch|~","Crafting","","","","","ManualTask"
"Craft a ~|pheasant hat|~","Crafting","","","","","ManualTask"
"Craft ~|pheasant legs|~","Crafting","","","","","ManualTask"
"Craft ~|pheasant boots|~","Crafting","","","","","ManualTask"
"Craft a ~|pheasant cape|~","Crafting","","","","","ManualTask"
"Create an ~|archer icon|~","Crafting","","","","","ManualTask"
"Create a ~|warrior icon|~","Crafting","","","","","ManualTask"
"Create a ~|berserker icon|~","Crafting","","","","","ManualTask"
"Create a ~|seers icon|~","Crafting","","","","","ManualTask"
"Create a ~|venator ring|~","Crafting","","","","","ManualTask"
"Create a ~|bellator ring|~","Crafting","","","","","ManualTask"
"Create an ~|ultor ring|~","Crafting","","","","","ManualTask"
"Create a ~|magus ring|~","Crafting","","","","","ManualTask"
"Make a ~|clothes pouch|~","Crafting","","","","","ManualTask"
"Make a ~|clothes pouch|~ (alt)","Crafting","","","","","ManualTask"
"Make a ~|secateurs attachment|~","Crafting","","","","","ManualTask"
"Make a ~|secateurs attachment|~ (alt)","Crafting","","","","","ManualTask"
"Repair the net on the ~|Fishing Trawler|~","Crafting","","","","","ManualTask"
"Repair barricades in ~|Pest Control|~","Crafting","","","","","ManualTask"
"Fletch a ~|wolfbone arrowtip|~","Crafting","","","","","ManualTask"
"Create an ~|accursed sceptre|~","Crafting","","","","","ManualTask"
"Craft guardian fragments into ~|guardian essence|~ in Guardians of the Rift","Crafting","","","","","ManualTask"
"Complete ~|Keldagrim tasks|~ for Crafting xp","Crafting","","","","","ManualTask"
"Burn a ~|magic pyre ship|~","Crafting","","","","","ManualTask"
"Burn a ~|mahogany pyre ship|~","Crafting","","","","","ManualTask"
"Burn a ~|maple pyre ship|~","Crafting","","","","","ManualTask"
"Burn a ~|pyre ship|~","Crafting","","","","","ManualTask"
"Burn a ~|redwood pyre ship|~","Crafting","","","","","ManualTask"
"Burn a ~|teak pyre ship|~","Crafting","","","","","ManualTask"
"Burn a ~|willow pyre ship|~","Crafting","","","","","ManualTask"
"Burn a ~|yew pyre ship|~","Crafting","","","","","ManualTask"
"Burn an ~|achey pyre ship|~","Crafting","","","","","ManualTask"
"Burn an ~|arctic pine pyre ship|~","Crafting","","","","","ManualTask"
"Burn an ~|oak pyre ship|~","Crafting","","","","","ManualTask"
"Buy the ~|Crafting cape|~","Crafting","","","","","ManualTask"
"Craft a ~|ball of wool|~","Crafting","","","","","ManualTask"
"Craft a ~|basket|~","Crafting","","","","","ManualTask"
"Craft a ~|beer glass|~","Crafting","","","","","ManualTask"
"Craft a ~|bird house|~","Crafting","","","","","ManualTask"
"Craft a ~|Hueycoatl hide body|~","Crafting","","","","","ManualTask"
"Craft a ~|Hueycoatl hide chaps|~","Crafting","","","","","ManualTask"
"Craft a ~|Hueycoatl hide coif|~","Crafting","","","","","ManualTask"
"Craft a ~|Hueycoatl hide vambraces|~","Crafting","","","","","ManualTask"
"Craft a ~|mixed hide top|~","Crafting","","","","","ManualTask"
"Craft a ~|mixed hide legs|~","Crafting","","","","","ManualTask"
"Craft a ~|mixed hide boots|~","Crafting","","","","","ManualTask"
"Craft a ~|mixed hide cape|~","Crafting","","","","","ManualTask"
"Craft a ~|black d'hide body|~","Crafting","","","","","ManualTask"
"Craft a ~|black d'hide shield|~","Crafting","","","","","ManualTask"
"Craft a ~|blue d'hide body|~","Crafting","","","","","ManualTask"
"Craft a ~|blue d'hide shield|~","Crafting","","","","","ManualTask"
"Craft a ~|bow string|~","Crafting","","","","","ManualTask"
"Craft a ~|bowl|~","Crafting","","","","","ManualTask"
"Craft a ~|broodoo shield (combat)|~","Crafting","","","","","ManualTask"
"Craft a ~|broodoo shield (poison)|~","Crafting","","","","","ManualTask"
"Craft a ~|broodoo shield (disease)|~","Crafting","","","","","ManualTask"
"Craft a ~|bryophyta's staff|~","Crafting","","","","","ManualTask"
"Make a ~|bone staff|~","Crafting","","","","","ManualTask"
"Craft a ~|clockwork|~ on a crafting table 2","Crafting","","","","","ManualTask"
"Craft a ~|toy horsey|~ on a crafting table 1","Crafting","","","","","ManualTask"
"Craft a ~|toy soldier|~ on a crafting table 3","Crafting","","","","","ManualTask"
"Craft a ~|wooden cat|~ on a crafting table 1","Crafting","","","","","ManualTask"
"Craft a ~|toy doll|~ on a crafting table 3","Crafting","","","","","ManualTask"
"Craft a ~|sextant|~ on a crafting table 4","Crafting","","","","","ManualTask"
"Craft a ~|watch|~ on a crafting table 4","Crafting","","","","","ManualTask"
"Craft a ~|clockwork suit|~ on a crafting table 3","Crafting","","","","","ManualTask"
"Craft a ~|toy mouse|~ on a crafting table 4","Crafting","","","","","ManualTask"
"Craft a ~|toy cat|~ on a crafting table 4","Crafting","","","","","ManualTask"
"Craft a ~|coif|~","Crafting","","","","","ManualTask"
"Craft a ~|colossal pouch|~","Crafting","","","","","ManualTask"
"Craft a ~|crab claw|~","Crafting","","","","","ManualTask"
"Craft a ~|crab helmet|~","Crafting","","","","","ManualTask"
"Craft a ~|crossbow string|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal axe|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal body|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal bow|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal halberd|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal harpoon|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal helm|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal pickaxe|~","Crafting","","","","","ManualTask"
"Craft a ~|crystal shield|~","Crafting","","","","","ManualTask"
"Craft a ~|diamond amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|diamond bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|diamond necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|diamond ring|~","Crafting","","","","","ManualTask"
"Craft a ~|dragonstone amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|dragon necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|dragonstone bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|dragonstone ring|~","Crafting","","","","","ManualTask"
"Craft a ~|drift net|~","Crafting","","","","","ManualTask"
"Craft a ~|fire battlestaff|~","Crafting","","","","","ManualTask"
"Craft a ~|gold amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|gold bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|gold necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|gold ring|~","Crafting","","","","","ManualTask"
"Craft a ~|green d'hide body|~","Crafting","","","","","ManualTask"
"Craft a ~|green d'hide shield|~","Crafting","","","","","ManualTask"
"Craft a ~|hard leather shield|~","Crafting","","","","","ManualTask"
"Craft a ~|hardleather body|~","Crafting","","","","","ManualTask"
"Craft a ~|heraldic helmet (construction)|~","Crafting","","","","","ManualTask"
"Craft a ~|heraldic kiteshield (construction)|~","Crafting","","","","","ManualTask"
"Craft a ~|jade amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|jade bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|jade necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|jade ring|~","Crafting","","","","","ManualTask"
"Craft a ~|lantern lens|~","Crafting","","","","","ManualTask"
"Craft a ~|leather body|~","Crafting","","","","","ManualTask"
"Craft a ~|leather cowl|~","Crafting","","","","","ManualTask"
"Craft a ~|light orb|~","Crafting","","","","","ManualTask"
"Craft a ~|magic bird house|~","Crafting","","","","","ManualTask"
"Craft a ~|magic string|~","Crafting","","","","","ManualTask"
"Craft a ~|mahogany bird house|~","Crafting","","","","","ManualTask"
"Craft a ~|maple bird house|~","Crafting","","","","","ManualTask"
"Craft a ~|pie dish|~","Crafting","","","","","ManualTask"
"Craft a ~|pot|~","Crafting","","","","","ManualTask"
"Craft a ~|red d'hide body|~","Crafting","","","","","ManualTask"
"Craft a ~|red d'hide shield|~","Crafting","","","","","ManualTask"
"Craft a ~|redwood bird house|~","Crafting","","","","","ManualTask"
"Craft a ~|rope|~","Crafting","","","","","ManualTask"
"Craft a ~|ruby amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|ruby bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|ruby necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|ruby ring|~","Crafting","","","","","ManualTask"
"Craft a ~|sapphire amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|sapphire bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|sapphire necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|sapphire ring|~","Crafting","","","","","ManualTask"
"Craft a ~|serpentine helm|~","Crafting","","","","","ManualTask"
"Craft a ~|silver sickle|~","Crafting","","","","","ManualTask"
"Craft a ~|slayer helmet|~","Crafting","","","","","ManualTask"
"Craft a ~|slayer ring|~","Crafting","","","","","ManualTask"
"Craft a ~|snakeskin bandana|~","Crafting","","","","","ManualTask"
"Craft a ~|snakeskin body|~","Crafting","","","","","ManualTask"
"Craft a ~|snakeskin shield|~","Crafting","","","","","ManualTask"
"Craft a ~|snelm|~","Crafting","","","","","ManualTask"
"Craft a ~|myre snelm (pointed)|~","Crafting","","","","","ManualTask"
"Craft a ~|myre snelm (round)|~","Crafting","","","","","ManualTask"
"Craft a ~|bruise blue snelm (pointed)|~","Crafting","","","","","ManualTask"
"Craft a ~|bruise blue snelm (round)|~","Crafting","","","","","ManualTask"
"Craft a ~|broken bark snelm|~","Crafting","","","","","ManualTask"
"Craft a ~|blood'n'tar snelm (pointed)|~","Crafting","","","","","ManualTask"
"Craft a ~|blood'n'tar snelm (round)|~","Crafting","","","","","ManualTask"
"Craft a ~|ochre snelm (pointed)|~","Crafting","","","","","ManualTask"
"Craft a ~|ochre snelm (round)|~","Crafting","","","","","ManualTask"
"Craft a ~|splitbark body|~","Crafting","","","","","ManualTask"
"Craft a ~|splitbark boots|~","Crafting","","","","","ManualTask"
"Craft a ~|splitbark gauntlets|~","Crafting","","","","","ManualTask"
"Craft a ~|splitbark helm|~","Crafting","","","","","ManualTask"
"Craft a ~|splitbark legs|~","Crafting","","","","","ManualTask"
"Craft a ~|strip of cloth|~","Crafting","","","","","ManualTask"
"Craft a ~|studded body|~","Crafting","","","","","ManualTask"
"Craft a ~|teak bird house|~","Crafting","","","","","ManualTask"
"Craft a ~|tiara|~","Crafting","","","","","ManualTask"
"Craft a ~|gold tiara|~","Crafting","","","","","ManualTask"
"Craft a ~|topaz amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|topaz bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|topaz necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|topaz ring|~","Crafting","","","","","ManualTask"
"Craft an ~|unstrung emblem|~","Crafting","","","","","ManualTask"
"Craft an ~|unstrung symbol|~","Crafting","","","","","ManualTask"
"Craft a ~|vial|~","Crafting","","","","","ManualTask"
"Craft a ~|water battlestaff|~","Crafting","","","","","ManualTask"
"Craft a ~|willow bird house|~","Crafting","","","","","ManualTask"
"Craft a ~|xerician hat|~","Crafting","","","","","ManualTask"
"Craft a ~|xerician robe|~","Crafting","","","","","ManualTask"
"Craft a ~|xerician top|~","Crafting","","","","","ManualTask"
"Craft a ~|yew bird house|~","Crafting","","","","","ManualTask"
"Craft ~|confliction gauntlets|~","Crafting","","","","","ManualTask"
"Craft a ~|zenyte amulet (u)|~","Crafting","","","","","ManualTask"
"Craft a ~|zenyte bracelet|~","Crafting","","","","","ManualTask"
"Craft a ~|zenyte necklace|~","Crafting","","","","","ManualTask"
"Craft a ~|zenyte ring|~","Crafting","","","","","ManualTask"
"Craft an ~|air battlestaff|~","Crafting","","","","","ManualTask"
"Craft an ~|earth battlestaff|~","Crafting","","","","","ManualTask"
"Craft an ~|emerald amulet (u)|~","Crafting","","","","","ManualTask"
"Craft an ~|emerald bracelet|~","Crafting","","","","","ManualTask"
"Craft an ~|emerald necklace|~","Crafting","","","","","ManualTask"
"Craft an ~|emerald ring|~","Crafting","","","","","ManualTask"
"Craft an ~|empty candle lantern|~","Crafting","","","","","ManualTask"
"Craft a ~|fishbowl|~","Crafting","","","","","ManualTask"
"Craft an ~|empty light orb|~","Crafting","","","","","ManualTask"
"Craft an ~|empty oil lamp|~","Crafting","","","","","ManualTask"
"Craft an ~|empty oil lantern|~","Crafting","","","","","ManualTask"
"Craft an ~|empty plant pot|~","Crafting","","","","","ManualTask"
"Craft an ~|empty sack|~","Crafting","","","","","ManualTask"
"Craft an ~|enhanced crystal key|~","Crafting","","","","","ManualTask"
"Craft an ~|eternal teleport crystal|~","Crafting","","","","","ManualTask"
"Craft an ~|oak bird house|~","Crafting","","","","","ManualTask"
"Craft an ~|onyx amulet (u)|~","Crafting","","","","","ManualTask"
"Craft an ~|onyx bracelet|~","Crafting","","","","","ManualTask"
"Craft an ~|onyx necklace|~","Crafting","","","","","ManualTask"
"Craft an ~|onyx ring|~","Crafting","","","","","ManualTask"
"Craft an ~|opal amulet (u)|~","Crafting","","","","","ManualTask"
"Craft an ~|opal bracelet|~","Crafting","","","","","ManualTask"
"Craft an ~|opal necklace|~","Crafting","","","","","ManualTask"
"Craft an ~|opal ring|~","Crafting","","","","","ManualTask"
"Craft a ~|pot lid|~","Crafting","","","","","ManualTask"
"Craft an ~|unfired bowl|~","Crafting","","","","","ManualTask"
"Craft an ~|unfired pie dish|~","Crafting","","","","","ManualTask"
"Craft an ~|unfired plant pot|~","Crafting","","","","","ManualTask"
"Craft an ~|unfired pot lid|~","Crafting","","","","","ManualTask"
"Craft an ~|unfired pot|~","Crafting","","","","","ManualTask"
"Craft an ~|unpowered orb|~","Crafting","","","","","ManualTask"
"Craft ~|amethyst arrowtips|~","Crafting","","","","","ManualTask"
"Craft ~|amethyst bolt tips|~","Crafting","","","","","ManualTask"
"Craft an ~|amethyst dart tip|~","Crafting","","","","","ManualTask"
"Craft ~|amethyst javelin heads|~","Crafting","","","","","ManualTask"
"Craft ~|black d'hide chaps|~","Crafting","","","","","ManualTask"
"Craft ~|black d'hide vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|blue d'hide chaps|~","Crafting","","","","","ManualTask"
"Craft ~|blue d'hide vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|crystal legs|~","Crafting","","","","","ManualTask"
"Craft ~|green d'hide chaps|~","Crafting","","","","","ManualTask"
"Craft ~|green d'hide vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|leather boots|~","Crafting","","","","","ManualTask"
"Craft ~|leather chaps|~","Crafting","","","","","ManualTask"
"Craft ~|leather gloves|~","Crafting","","","","","ManualTask"
"Craft ~|leather vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|molten glass|~","Crafting","","","","","ManualTask"
"Craft ~|polished buttons|~","Crafting","","","","","ManualTask"
"Craft ~|red d'hide chaps|~","Crafting","","","","","ManualTask"
"Craft ~|red d'hide vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|silver bolts (unf)|~","Crafting","","","","","ManualTask"
"Craft ~|snakeskin boots|~","Crafting","","","","","ManualTask"
"Craft ~|snakeskin chaps|~","Crafting","","","","","ManualTask"
"Craft ~|snakeskin vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|spiky vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|black spiky vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|blue spiky vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|green spiky vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|red spiky vambraces|~","Crafting","","","","","ManualTask"
"Craft ~|studded chaps|~","Crafting","","","","","ManualTask"
"Craft ~|yak-hide armour (legs)|~","Crafting","","","","","ManualTask"
"Craft ~|yak-hide armour (top)|~","Crafting","","","","","ManualTask"
"Cut a ~|diamond|~","Crafting","","","","","ManualTask"
"Cut a ~|dragonstone|~","Crafting","","","","","ManualTask"
"Cut a ~|jade|~","Crafting","","","","","ManualTask"
"Cut a ~|red topaz|~","Crafting","","","","","ManualTask"
"Cut a ~|ruby|~","Crafting","","","","","ManualTask"
"Cut a ~|sapphire|~","Crafting","","","","","ManualTask"
"Cut a ~|zenyte|~","Crafting","","","","","ManualTask"
"Cut an ~|emerald|~","Crafting","","","","","ManualTask"
"Cut an ~|onyx|~","Crafting","","","","","ManualTask"
"Cut an ~|opal|~","Crafting","","","","","ManualTask"
"Dye a ~|cape|~","Crafting","","","","","ManualTask"
"Extract sinew from a ~|damaged monkey tail|~","Crafting","","","","","ManualTask"
"Craft a ~|celestial signet|~","Crafting","","","","","ManualTask"
"Craft a ~|blade of saeldor|~","Crafting","","","","","ManualTask"
"Craft a ~|bow of faerdhinen|~","Crafting","","","","","ManualTask"
"Craft an ~|armadylean plate|~","Crafting","","","","","ManualTask"
"Craft a ~|masori mask (f)|~","Crafting","","","","","ManualTask"
"Craft a ~|masori body (f)|~","Crafting","","","","","ManualTask"
"Craft a ~|masori chaps (f)|~","Crafting","","","","","ManualTask"
"Craft a ~|divine rune pouch|~","Crafting","","","","","ManualTask"
"Mine a ~|dense essence block|~","Crafting","","","","","ChatMessageTask","Crafting","You manage to mine some dense essence block"
"Repair ~|gloves of silence|~","Crafting","","","","","ManualTask"
"String a ~|rabbit foot|~","Crafting","","","","","ManualTask"
"String an ~|unstrung emblem|~","Crafting","","","","","ManualTask"
"String an ~|unstrung symbol|~","Crafting","","","","","ManualTask"
"String a ~|gold amulet|~","Crafting","","","","","ManualTask"
"String a ~|sapphire amulet|~","Crafting","","","","","ManualTask"
"String an ~|opal amulet|~","Crafting","","","","","ManualTask"
"String an ~|emerald amulet|~","Crafting","","","","","ManualTask"
"String a ~|pre-nature amulet|~","Crafting","","","","","ManualTask"
"String a ~|jade amulet|~","Crafting","","","","","ManualTask"
"String a ~|topaz amulet|~","Crafting","","","","","ManualTask"
"String a ~|ruby amulet|~","Crafting","","","","","ManualTask"
"String a ~|diamond amulet|~","Crafting","","","","","ManualTask"
"String a ~|dragonstone amulet|~","Crafting","","","","","ManualTask"
"String an ~|onyx amulet|~","Crafting","","","","","ManualTask"
"String a ~|zenyte amulet|~","Crafting","","","","","ManualTask"
"Activate ~|Augury|~","Defence","","","","","ManualTask"
"Complete ~|Keldagrim tasks|~ for Defence xp","Defence","","","","","ManualTask"
"Activate ~|Chivalry|~","Defence","","","","","ManualTask"
"Activate ~|Piety|~","Defence","","","","","ManualTask"
"Activate ~|Rigour|~","Defence","","","","","ManualTask"
"Buy the ~|Defence cape|~","Defence","","","","","ManualTask"
"Jump over the ~|rockslide (Mac)|~","Defence","","","","","ManualTask"
"Wear a ~|zombie helmet|~","Defence","","","","","EquipItemTask","Defence","zombie helmet"
"Wear ~|blue moon armour|~","Defence","","","","","EquipItemTask","Defence","blue moon armour"
